queuePosition,routeId,sourceId,selectionMode,selectedKnowledgePointIds,questionType,depthMode,contextMode,legalRouteStatus,verifiedMaxQuestionCount,capacityStatus,qualityStatus,gapCodes,publiclyExposed,bindingIds
,pgc_r03_g5a_u02_5a02_mixed_f569902f4b9c,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,mixed,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_cb575f8df20c,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,mixed,daily_life,LEGAL,20,VERIFIED_20,DIVERSE_PARAMETER_GENERATOR,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_718812ec6e1c,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,mixed,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_077f60b128f8,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,basic,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_81199efea00f,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,basic,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_d5d85484ae9f,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_3fa92edcce36,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_5972457770e1,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,extended,mixed,LEGAL,20,VERIFIED_20,DIVERSE_PARAMETER_GENERATOR,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_dd33f9641e69,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_e20881f7c980,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,extended,daily_life,LEGAL,20,VERIFIED_20,DIVERSE_PARAMETER_GENERATOR,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_43b93f252c25,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_possible_equal_packaging_common_factor_application,mixed,extended,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_possible_equal_packaging_common_factor_application::PIXEL::mixed
68,pgc_r03_g5a_u02_5a02_mixed_a985b70bf98d,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,mixed,mixed,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_604a70d5d725,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,mixed,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_8369ff9be265,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
23,pgc_r03_g5a_u02_5a02_mixed_108a1e1e1feb,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,mixed,geometry_context,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
27,pgc_r03_g5a_u02_5a02_mixed_1a05bd4b0d85,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,basic,mixed,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_c9bafcc4ad68,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,basic,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_2ea4e443c846,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
87,pgc_r03_g5a_u02_5a02_mixed_edb6025b441a,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,basic,geometry_context,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_0aa1b12bbb9a,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,extended,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_1786711680fe,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_a4f2c41b9f48,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_d425187c8c2b,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_rectangle_equal_square_side_lengths,mixed,extended,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_rectangle_equal_square_side_lengths::PIXEL::mixed
82,pgc_r03_g5a_u02_5a02_mixed_e020abc62820,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,mixed,mixed,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_e0e2fbc7e384,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,mixed,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_a0cf388bf44d,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
53,pgc_r03_g5a_u02_5a02_mixed_72d77c683f8e,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,mixed,geometry_context,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_41b0ce20bc1b,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,basic,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_d05eea10b667,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,basic,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_31dec41a975b,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_6b2a021f86b7,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
56,pgc_r03_g5a_u02_5a02_mixed_7d6d0bfb0951,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,extended,mixed,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_2692869acb13,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_f4066a748b81,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
40,pgc_r03_g5a_u02_5a02_mixed_3f727a5fd5a1,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_square_tile_area_possibilities,mixed,extended,geometry_context,LEGAL,14,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_square_tile_area_possibilities::PIXEL::mixed
19,pgc_r03_g5a_u02_5a02_mixed_05ee727bddbc,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,mixed,mixed,LEGAL,8,VERIFIED_LIMITED,FIXTURE_SELECTOR,CAPACITY_BELOW_20|CROSS_SEED_ITEM_DIVERSITY_DEFICIENT,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
91,pgc_r03_g5a_u02_5a02_mixed_feb86f56ccb4,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,mixed,abstract_math,LEGAL,8,VERIFIED_LIMITED,FIXTURE_SELECTOR,CAPACITY_BELOW_20|CROSS_SEED_ITEM_DIVERSITY_DEFICIENT,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_9a95ae7531a6,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_3df3ba2870c9,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,mixed,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_33d0dcc175fc,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,basic,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_c4a4a877a15d,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,basic,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_f7a61ee3eaf7,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_66c28b110d24,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
20,pgc_r03_g5a_u02_5a02_mixed_06a21fe6f5ab,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,extended,mixed,LEGAL,8,VERIFIED_LIMITED,FIXTURE_SELECTOR,CAPACITY_BELOW_20|CROSS_SEED_ITEM_DIVERSITY_DEFICIENT,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
78,pgc_r03_g5a_u02_5a02_mixed_cbb8d509c527,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,extended,abstract_math,LEGAL,8,VERIFIED_LIMITED,FIXTURE_SELECTOR,CAPACITY_BELOW_20|CROSS_SEED_ITEM_DIVERSITY_DEFICIENT,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_904f1038ddf7,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_multi_constraint_digit_code_number_theory,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_multi_constraint_digit_code_number_theory::PIXEL::mixed
